company_id,type,rule_id,text,confidence_pct
DLF,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 8 of 12 periods, indicating strong cash support for reported earnings",91.67
DLF,pro,CF_PRO_02,"Free cash flow was positive in 10 of 12 periods, supporting internal cash generation",90.83
DLF,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 3 periods, suggesting relatively lower capital expenditure intensity",77.0
DLF,pro,CF_PRO_05,"Average free cash flow was positive at 2362.92, indicating positive cash generation across the available periods",78.0
DMART,con,CF_CON_02,"Negative free cash flow occurred in 7 of 12 periods, indicating periods of cash-generation pressure",82.58
DMART,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 2 periods, indicating higher investment requirements",73.33
DMART,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
DMART,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 12 periods, indicating strong cash support for reported earnings",89.58
DMART,pro,CF_PRO_02,"Free cash flow was positive in 5 of 12 periods, supporting internal cash generation",80.42
DMART,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
DRREDDY,con,CF_CON_02,"Negative free cash flow occurred in 1 of 12 periods, indicating periods of cash-generation pressure",70.08
DRREDDY,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 10 periods, indicating higher investment requirements",86.67
DRREDDY,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
DRREDDY,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 10 of 12 periods, indicating strong cash support for reported earnings",95.0
DRREDDY,pro,CF_PRO_02,"Free cash flow was positive in 11 of 12 periods, supporting internal cash generation",92.92
DRREDDY,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
DRREDDY,pro,CF_PRO_05,"Average free cash flow was positive at 927.25, indicating positive cash generation across the available periods",78.0
EICHERMOT,con,CF_CON_02,"Negative free cash flow occurred in 4 of 12 periods, indicating periods of cash-generation pressure",76.33
EICHERMOT,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 11 periods, indicating higher investment requirements",88.33
EICHERMOT,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
EICHERMOT,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 12 periods, indicating strong cash support for reported earnings",89.58
EICHERMOT,pro,CF_PRO_02,"Free cash flow was positive in 8 of 12 periods, supporting internal cash generation",86.67
EICHERMOT,pro,CF_PRO_05,"Average free cash flow was positive at 272.67, indicating positive cash generation across the available periods",78.0
GAIL,con,CF_CON_02,"Negative free cash flow occurred in 2 of 12 periods, indicating periods of cash-generation pressure",72.17
GAIL,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 3 periods, indicating higher investment requirements",75.0
GAIL,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 8 of 12 periods, indicating strong cash support for reported earnings",91.67
GAIL,pro,CF_PRO_02,"Free cash flow was positive in 10 of 12 periods, supporting internal cash generation",90.83
GAIL,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 2 periods, suggesting relatively lower capital expenditure intensity",75.33
GAIL,pro,CF_PRO_05,"Average free cash flow was positive at 2092.50, indicating positive cash generation across the available periods",78.0
GAIL,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
GODREJCP,con,CF_CON_01,"Accrual Risk was observed in 1 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",72.5
GODREJCP,con,CF_CON_02,"Negative free cash flow occurred in 4 of 12 periods, indicating periods of cash-generation pressure",76.33
GODREJCP,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 5 periods, indicating higher investment requirements",78.33
GODREJCP,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
GODREJCP,con,CF_CON_07,"Latest free cash flow was negative at -1365.00, indicating current cash-generation pressure",88.0
GODREJCP,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
GODREJCP,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 8 of 12 periods, indicating strong cash support for reported earnings",91.67
GODREJCP,pro,CF_PRO_02,"Free cash flow was positive in 8 of 12 periods, supporting internal cash generation",86.67
GODREJCP,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 2 periods, suggesting relatively lower capital expenditure intensity",75.33
GODREJCP,pro,CF_PRO_05,"Average free cash flow was positive at 501.08, indicating positive cash generation across the available periods",78.0
GRASIM,con,CF_CON_01,"Accrual Risk was observed in 4 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",80.0
GRASIM,con,CF_CON_02,"Negative free cash flow occurred in 5 of 12 periods, indicating periods of cash-generation pressure",78.42
GRASIM,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 8 periods, indicating higher investment requirements",83.33
GRASIM,con,CF_CON_04,"Growth funded by debt was observed in 3 periods, indicating reliance on debt financing for growth",80.0
GRASIM,con,CF_CON_05,"Distress Signal patterns appeared in 1 periods, indicating potential cash-flow stress that should be monitored",81.25
GRASIM,con,CF_CON_07,"Latest free cash flow was negative at -33833.00, indicating current cash-generation pressure",88.0
GRASIM,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
GRASIM,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 12 periods, indicating strong cash support for reported earnings",89.58
GRASIM,pro,CF_PRO_02,"Free cash flow was positive in 7 of 12 periods, supporting internal cash generation",84.58
GRASIM,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 3 periods, suggesting relatively lower capital expenditure intensity",77.0
HAL,con,CF_CON_01,"Accrual Risk was observed in 3 of 8 periods, indicating that reported earnings were not always strongly supported by operating cash flow",81.25
HAL,con,CF_CON_02,"Negative free cash flow occurred in 3 of 8 periods, indicating periods of cash-generation pressure",77.38
HAL,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 5 periods, indicating higher investment requirements",82.5
HAL,con,CF_CON_05,"Distress Signal patterns appeared in 1 periods, indicating potential cash-flow stress that should be monitored",81.88
HAL,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
HAL,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 4 of 8 periods, indicating strong cash support for reported earnings",87.5
HAL,pro,CF_PRO_02,"Free cash flow was positive in 5 of 8 periods, supporting internal cash generation",85.62
HAL,pro,CF_PRO_05,"Average free cash flow was positive at 2062.50, indicating positive cash generation across the available periods",78.0
HAL,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
HAVELLS,con,CF_CON_01,"Accrual Risk was observed in 1 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",72.5
HAVELLS,con,CF_CON_02,"Negative free cash flow occurred in 1 of 12 periods, indicating periods of cash-generation pressure",70.08
HAVELLS,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 2 periods, indicating higher investment requirements",73.33
HAVELLS,con,CF_CON_06,"Liquidating Assets patterns appeared in 2 periods, indicating that asset sales may have contributed to cash generation",75.33
HAVELLS,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
HAVELLS,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 8 of 12 periods, indicating strong cash support for reported earnings",91.67
HAVELLS,pro,CF_PRO_02,"Free cash flow was positive in 11 of 12 periods, supporting internal cash generation",92.92
HAVELLS,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 4 periods, suggesting relatively lower capital expenditure intensity",78.67
HAVELLS,pro,CF_PRO_05,"Average free cash flow was positive at 443.25, indicating positive cash generation across the available periods",78.0
HAVELLS,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
HCLTECH,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 4 periods, indicating higher investment requirements",77.27
HCLTECH,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.82
HCLTECH,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 11 periods, indicating strong cash support for reported earnings",90.91
HCLTECH,pro,CF_PRO_02,"Free cash flow was positive in 11 of 11 periods, supporting internal cash generation",95.0
HCLTECH,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.82
HCLTECH,pro,CF_PRO_04,"Latest free-cash-flow conversion was 65.46%, indicating strong conversion of reported profit into free cash flow",81.55
HCLTECH,pro,CF_PRO_05,"Average free cash flow was positive at 7987.45, indicating positive cash generation across the available periods",78.0
HCLTECH,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
HDFCBANK,con,CF_CON_01,"Accrual Risk was observed in 9 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",92.5
HDFCBANK,con,CF_CON_02,"Negative free cash flow occurred in 6 of 12 periods, indicating periods of cash-generation pressure",80.5
HDFCBANK,con,CF_CON_04,"Growth funded by debt was observed in 6 periods, indicating reliance on debt financing for growth",85.0
HDFCBANK,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
HDFCBANK,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 2 of 12 periods, indicating strong cash support for reported earnings",79.17
HDFCBANK,pro,CF_PRO_02,"Free cash flow was positive in 6 of 12 periods, supporting internal cash generation",82.5
HDFCBANK,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 11 periods, suggesting relatively lower capital expenditure intensity",90.33
HDFCLIFE,con,CF_CON_01,"Accrual Risk was observed in 2 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",75.0
HDFCLIFE,con,CF_CON_02,"Negative free cash flow occurred in 4 of 12 periods, indicating periods of cash-generation pressure",76.33
HDFCLIFE,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 11 periods, indicating higher investment requirements",88.33
HDFCLIFE,con,CF_CON_07,"Latest free cash flow was negative at -2893.00, indicating current cash-generation pressure",88.0
HDFCLIFE,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
HDFCLIFE,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 10 of 12 periods, indicating strong cash support for reported earnings",95.0
HDFCLIFE,pro,CF_PRO_02,"Free cash flow was positive in 6 of 12 periods, supporting internal cash generation",82.5
HDFCLIFE,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
HDFCLIFE,pro,CF_PRO_05,"Average free cash flow was positive at 513.80, indicating positive cash generation across the available periods",78.0
HDFCLIFE,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
HEROMOTOCO,con,CF_CON_01,"Accrual Risk was observed in 1 of 11 periods, indicating that reported earnings were not always strongly supported by operating cash flow",72.73
HEROMOTOCO,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 2 periods, indicating higher investment requirements",73.64
HEROMOTOCO,con,CF_CON_06,"Liquidating Assets patterns appeared in 2 periods, indicating that asset sales may have contributed to cash generation",75.64
HEROMOTOCO,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 11 periods, indicating strong cash support for reported earnings",90.91
HEROMOTOCO,pro,CF_PRO_02,"Free cash flow was positive in 11 of 11 periods, supporting internal cash generation",95.0
HEROMOTOCO,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 3 periods, suggesting relatively lower capital expenditure intensity",77.45
HEROMOTOCO,pro,CF_PRO_05,"Average free cash flow was positive at 2109.09, indicating positive cash generation across the available periods",78.0
HEROMOTOCO,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
HINDALCO,con,CF_CON_01,"Accrual Risk was observed in 1 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",72.5
HINDALCO,con,CF_CON_02,"Negative free cash flow occurred in 3 of 12 periods, indicating periods of cash-generation pressure",74.25
HINDALCO,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 3 periods, indicating higher investment requirements",75.0
HINDALCO,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
HINDALCO,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 10 of 12 periods, indicating strong cash support for reported earnings",95.0
HINDALCO,pro,CF_PRO_02,"Free cash flow was positive in 9 of 12 periods, supporting internal cash generation",88.75
HINDALCO,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
HINDALCO,pro,CF_PRO_05,"Average free cash flow was positive at 5192.58, indicating positive cash generation across the available periods",78.0
HINDALCO,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
HINDUNILVR,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 1 periods, indicating higher investment requirements",71.67
HINDUNILVR,con,CF_CON_06,"Liquidating Assets patterns appeared in 3 periods, indicating that asset sales may have contributed to cash generation",77.0
HINDUNILVR,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
HINDUNILVR,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 12 periods, indicating strong cash support for reported earnings",89.58
HINDUNILVR,pro,CF_PRO_02,"Free cash flow was positive in 12 of 12 periods, supporting internal cash generation",95.0
HINDUNILVR,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 8 periods, suggesting relatively lower capital expenditure intensity",85.33
HINDUNILVR,pro,CF_PRO_05,"Average free cash flow was positive at 6001.75, indicating positive cash generation across the available periods",78.0
HINDUNILVR,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
ICICIBANK,con,CF_CON_01,"Accrual Risk was observed in 2 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",75.0
ICICIBANK,con,CF_CON_02,"Negative free cash flow occurred in 5 of 12 periods, indicating periods of cash-generation pressure",78.42
ICICIBANK,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 11 periods, indicating higher investment requirements",88.33
ICICIBANK,con,CF_CON_04,"Growth funded by debt was observed in 2 periods, indicating reliance on debt financing for growth",78.33
ICICIBANK,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
ICICIBANK,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 9 of 12 periods, indicating strong cash support for reported earnings",93.75
ICICIBANK,pro,CF_PRO_02,"Free cash flow was positive in 7 of 12 periods, supporting internal cash generation",84.58
ICICIBANK,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
ICICIBANK,pro,CF_PRO_05,"Average free cash flow was positive at 7152.75, indicating positive cash generation across the available periods",78.0
ICICIBANK,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
ICICIGI,con,CF_CON_01,"Accrual Risk was observed in 1 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",72.5
ICICIGI,con,CF_CON_02,"Negative free cash flow occurred in 2 of 12 periods, indicating periods of cash-generation pressure",72.17
ICICIGI,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 9 periods, indicating higher investment requirements",85.0
ICICIGI,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
ICICIGI,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
ICICIGI,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 10 of 12 periods, indicating strong cash support for reported earnings",95.0
ICICIGI,pro,CF_PRO_02,"Free cash flow was positive in 10 of 12 periods, supporting internal cash generation",90.83
ICICIGI,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
ICICIGI,pro,CF_PRO_05,"Average free cash flow was positive at 244.17, indicating positive cash generation across the available periods",78.0
ICICIGI,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
ICICIPRULI,con,CF_CON_01,"Accrual Risk was observed in 5 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",82.5
ICICIPRULI,con,CF_CON_02,"Negative free cash flow occurred in 4 of 12 periods, indicating periods of cash-generation pressure",76.33
ICICIPRULI,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 5 periods, indicating higher investment requirements",78.33
ICICIPRULI,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
ICICIPRULI,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
ICICIPRULI,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 12 periods, indicating strong cash support for reported earnings",89.58
ICICIPRULI,pro,CF_PRO_02,"Free cash flow was positive in 8 of 12 periods, supporting internal cash generation",86.67
ICICIPRULI,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 4 periods, suggesting relatively lower capital expenditure intensity",78.67
ICICIPRULI,pro,CF_PRO_05,"Average free cash flow was positive at 1046.75, indicating positive cash generation across the available periods",78.0
INDIGO,con,CF_CON_01,"Accrual Risk was observed in 4 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",80.0
INDIGO,con,CF_CON_02,"Negative free cash flow occurred in 3 of 12 periods, indicating periods of cash-generation pressure",74.25
INDIGO,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 9 periods, indicating higher investment requirements",85.0
INDIGO,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
INDIGO,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
INDIGO,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 8 of 12 periods, indicating strong cash support for reported earnings",91.67
INDIGO,pro,CF_PRO_02,"Free cash flow was positive in 9 of 12 periods, supporting internal cash generation",88.75
INDIGO,pro,CF_PRO_05,"Average free cash flow was positive at 2378.83, indicating positive cash generation across the available periods",78.0
INDIGO,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
INDUSINDBK,con,CF_CON_01,"Accrual Risk was observed in 9 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",92.5
INDUSINDBK,con,CF_CON_02,"Negative free cash flow occurred in 9 of 12 periods, indicating periods of cash-generation pressure",86.75
INDUSINDBK,con,CF_CON_04,"Growth funded by debt was observed in 7 periods, indicating reliance on debt financing for growth",86.67
INDUSINDBK,con,CF_CON_05,"Distress Signal patterns appeared in 1 periods, indicating potential cash-flow stress that should be monitored",81.25
INDUSINDBK,con,CF_CON_07,"Latest free cash flow was negative at -17468.00, indicating current cash-generation pressure",88.0
INDUSINDBK,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 3 of 12 periods, indicating strong cash support for reported earnings",81.25
INDUSINDBK,pro,CF_PRO_02,"Free cash flow was positive in 3 of 12 periods, supporting internal cash generation",76.25
INDUSINDBK,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 12 periods, suggesting relatively lower capital expenditure intensity",92.0
INFY,con,CF_CON_02,"Negative free cash flow occurred in 1 of 12 periods, indicating periods of cash-generation pressure",70.08
INFY,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 1 periods, indicating higher investment requirements",71.67
INFY,con,CF_CON_06,"Liquidating Assets patterns appeared in 2 periods, indicating that asset sales may have contributed to cash generation",75.33
INFY,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 3 of 12 periods, indicating strong cash support for reported earnings",81.25
INFY,pro,CF_PRO_02,"Free cash flow was positive in 11 of 12 periods, supporting internal cash generation",92.92
INFY,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 5 periods, suggesting relatively lower capital expenditure intensity",80.33
INFY,pro,CF_PRO_04,"Latest free-cash-flow conversion was 55.23%, indicating strong conversion of reported profit into free cash flow",80.52
INFY,pro,CF_PRO_05,"Average free cash flow was positive at 12539.25, indicating positive cash generation across the available periods",78.0
IOC,con,CF_CON_01,"Accrual Risk was observed in 1 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",72.5
IOC,con,CF_CON_02,"Negative free cash flow occurred in 2 of 12 periods, indicating periods of cash-generation pressure",72.17
IOC,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 10 of 12 periods, indicating strong cash support for reported earnings",95.0
IOC,pro,CF_PRO_02,"Free cash flow was positive in 10 of 12 periods, supporting internal cash generation",90.83
IOC,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 2 periods, suggesting relatively lower capital expenditure intensity",75.33
IOC,pro,CF_PRO_04,"Latest free-cash-flow conversion was 52.40%, indicating strong conversion of reported profit into free cash flow",80.24
IOC,pro,CF_PRO_05,"Average free cash flow was positive at 9725.50, indicating positive cash generation across the available periods",78.0
IOC,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
IRCTC,con,CF_CON_01,"Accrual Risk was observed in 1 of 10 periods, indicating that reported earnings were not always strongly supported by operating cash flow",73.0
IRCTC,con,CF_CON_02,"Negative free cash flow occurred in 1 of 10 periods, indicating periods of cash-generation pressure",70.5
IRCTC,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 4 periods, indicating higher investment requirements",78.0
IRCTC,con,CF_CON_06,"Liquidating Assets patterns appeared in 4 periods, indicating that asset sales may have contributed to cash generation",80.0
IRCTC,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 4 of 10 periods, indicating strong cash support for reported earnings",85.0
IRCTC,pro,CF_PRO_02,"Free cash flow was positive in 9 of 10 periods, supporting internal cash generation",92.5
IRCTC,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 3 periods, suggesting relatively lower capital expenditure intensity",78.0
IRCTC,pro,CF_PRO_05,"Average free cash flow was positive at 261.60, indicating positive cash generation across the available periods",78.0
IRFC,con,CF_CON_01,"Accrual Risk was observed in 8 of 9 periods, indicating that reported earnings were not always strongly supported by operating cash flow",95.0
IRFC,con,CF_CON_02,"Negative free cash flow occurred in 8 of 9 periods, indicating periods of cash-generation pressure",90.22
IRFC,con,CF_CON_04,"Growth funded by debt was observed in 1 periods, indicating reliance on debt financing for growth",77.22
IRFC,con,CF_CON_05,"Distress Signal patterns appeared in 7 periods, indicating potential cash-flow stress that should be monitored",91.67
IRFC,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 1 of 9 periods, indicating strong cash support for reported earnings",77.78
IRFC,pro,CF_PRO_02,"Free cash flow was positive in 1 of 9 periods, supporting internal cash generation",72.78
IRFC,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 9 periods, suggesting relatively lower capital expenditure intensity",92.0
IRFC,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
ITC,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 9 periods, indicating higher investment requirements",85.0
ITC,con,CF_CON_06,"Liquidating Assets patterns appeared in 2 periods, indicating that asset sales may have contributed to cash generation",75.33
ITC,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 5 of 12 periods, indicating strong cash support for reported earnings",85.42
ITC,pro,CF_PRO_02,"Free cash flow was positive in 12 of 12 periods, supporting internal cash generation",95.0
ITC,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
ITC,pro,CF_PRO_04,"Latest free-cash-flow conversion was 71.44%, indicating strong conversion of reported profit into free cash flow",82.14
ITC,pro,CF_PRO_05,"Average free cash flow was positive at 9202.83, indicating positive cash generation across the available periods",78.0
JINDALSTEL,con,CF_CON_01,"Accrual Risk was observed in 6 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",85.0
JINDALSTEL,con,CF_CON_02,"Negative free cash flow occurred in 4 of 12 periods, indicating periods of cash-generation pressure",76.33
JINDALSTEL,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 6 periods, indicating higher investment requirements",80.0
JINDALSTEL,con,CF_CON_07,"Latest free cash flow was negative at -2336.00, indicating current cash-generation pressure",88.0
JINDALSTEL,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
JINDALSTEL,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 6 of 12 periods, indicating strong cash support for reported earnings",87.5
JINDALSTEL,pro,CF_PRO_02,"Free cash flow was positive in 8 of 12 periods, supporting internal cash generation",86.67
JINDALSTEL,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
JINDALSTEL,pro,CF_PRO_05,"Average free cash flow was positive at 2812.17, indicating positive cash generation across the available periods",78.0
JINDALSTEL,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
JIOFIN,con,CF_CON_01,"Accrual Risk was observed in 1 of 2 periods, indicating that reported earnings were not always strongly supported by operating cash flow",85.0
JIOFIN,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 2 periods, indicating higher investment requirements",90.0
JIOFIN,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
JIOFIN,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 1 of 2 periods, indicating strong cash support for reported earnings",87.5
JIOFIN,pro,CF_PRO_02,"Free cash flow was positive in 2 of 2 periods, supporting internal cash generation",95.0
JIOFIN,pro,CF_PRO_05,"Average free cash flow was positive at 854.00, indicating positive cash generation across the available periods",78.0
JSWENERGY,con,CF_CON_02,"Negative free cash flow occurred in 2 of 12 periods, indicating periods of cash-generation pressure",72.17
JSWENERGY,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 7 periods, indicating higher investment requirements",81.67
JSWENERGY,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
JSWENERGY,con,CF_CON_07,"Latest free cash flow was negative at -1963.00, indicating current cash-generation pressure",88.0
JSWENERGY,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
JSWENERGY,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 12 of 12 periods, indicating strong cash support for reported earnings",95.0
JSWENERGY,pro,CF_PRO_02,"Free cash flow was positive in 10 of 12 periods, supporting internal cash generation",90.83
JSWENERGY,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 2 periods, suggesting relatively lower capital expenditure intensity",75.33
JSWENERGY,pro,CF_PRO_05,"Average free cash flow was positive at 1261.00, indicating positive cash generation across the available periods",78.0
JSWENERGY,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
JSWSTEEL,con,CF_CON_01,"Accrual Risk was observed in 1 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",72.5
JSWSTEEL,con,CF_CON_02,"Negative free cash flow occurred in 3 of 12 periods, indicating periods of cash-generation pressure",74.25
JSWSTEEL,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 10 periods, indicating higher investment requirements",86.67
